date,spread_stdev,spread_skew,spread_kurt,gdp_growth_stdev,gdp_growth_skew,gdp_growth_kurt,inflation_stdev,inflation_skew,inflation_kurt,debt_gdp_stdev,debt_gdp_skew,debt_gdp_kurt,current_account_stdev,current_account_skew,current_account_kurt,policy_uncertainty_stdev,policy_uncertainty_skew,policy_uncertainty_kurt,bank_nexus_stdev,bank_nexus_skew,bank_nexus_kurt,bid_ask_stdev,bid_ask_skew,bid_ask_kurt,vstoxx
1991-02-01,,,,0.9773048295903499,-0.8649430039546873,3.894595157928858,2.727858950158145,1.162666833049946,3.105042637048058,,,,2.749852018163657,-0.18864523422312818,1.5794855828339458,,,,,,,,,,
1991-03-01,,,,0.966292717959122,-0.8403737332359166,3.8380092431282993,2.6704249020657245,1.1660510962352568,3.1421657180621207,,,,2.745740611501043,-0.18005446156255292,1.5749292755841167,,,,,,,,,,
1991-04-01,,,,0.9287823528860953,0.34888356103728607,3.413637389698135,2.5826380293916253,1.1890959146772242,3.2422488469845803,,,,2.5731688380218896,0.15224037831002432,2.294204464571264,,,,,,,,,,
1991-05-01,,,,0.9171018320505147,0.3895509561851905,3.448744989652716,2.524016903558447,1.1860954614079666,3.2631209418101585,,,,2.56617690878622,0.13996129132515125,2.241329936908984,,,,,,,,,,
1991-06-01,,,,0.9067077285876777,0.42701554933423197,3.467690993592204,2.46604278699672,1.1838011995116564,3.29073636014694,,,,2.5594870165582138,0.1278854206888855,2.189937955340853,,,,,,,,,,
1991-07-01,,,,0.8976447310730891,0.4601093255948832,3.4689712415758263,2.408762396835598,1.1823074281119474,3.3256274942019086,,,,2.5531015356217868,0.1160356031552135,2.140121714747524,,,,,,,,,,
1991-08-01,,,,0.889953507088077,0.48765969601607506,3.451742404663137,2.352226413587913,1.1817139941019876,3.36830194100938,,,,2.5470227554893135,0.10443468682510018,2.091972082666686,,,,,,,,,,
1991-09-01,,,,0.8836698759977587,0.5085411092922588,3.415957803935499,2.2964898163094456,1.1821249251000223,3.4192191104241965,,,,2.5412528770841,0.09310545372961768,2.045577187387218,,,,,,,,,,
1991-10-01,,,,1.2439215022566101,-0.4105891553986918,3.6800371928994693,3.594977832856795,1.8773603561928685,6.418337716287148,,,,2.569217633211495,0.057008750802272155,2.5558992684904487,,,,,,,,,,
1991-11-01,,,,1.1754709443806077,-0.20831415874686424,3.386946611623686,3.4891844053567356,1.816647583791586,6.15183898081738,,,,2.5740609110091794,0.0320682943342074,2.523697221799335,,,,,,,,,,
1991-12-01,,,,1.1128079302843026,-0.00233425517672218,3.1327705379704045,3.385127731544462,1.750265507042369,5.8688143989646395,,,,2.5794618003003005,0.007636380517980255,2.4929403977849898,,,,,,,,,,
1992-01-01,,,,1.0569623217684387,0.192783340360517,2.9382167593107695,3.28297295931476,1.6777927467613907,5.569840458941803,,,,2.5854168065660246,-0.01621653027741298,2.463766851297256,,,,,,,,,,
1992-02-01,,,,1.0154596912107907,0.28633640347562034,3.0059136004849916,3.1599105975037713,1.6151662485308043,5.256157189530239,,,,2.597726924330145,-0.029550735136490945,2.471406088684903,,,,,,,,,,
1992-03-01,,,,0.9745760359157724,0.3884547550854807,3.097032374127779,3.0384369766114534,1.548896299345876,4.928656791571732,,,,2.610180164529196,-0.04300494155675825,2.48015699482724,,,,,,,,,,
1992-04-01,,,,0.8419787203484841,0.24908014816661095,1.8499418411440418,3.140295453404617,1.5586852241083837,4.30983840002719,,,,2.775193671477584,0.3747621287135992,3.605457557606292,,,,,,,,,,
1992-05-01,,,,0.8003874838567978,0.2878967103374647,1.7958952662701566,3.0291672497424678,1.5282562345963164,4.160048363062768,,,,2.798005288121833,0.375489341392088,3.634358693914289,,,,,,,,,,
1992-06-01,,,,0.7595867369446101,0.3266801597177734,1.7428259798587182,2.920763642284317,1.5016176302068884,4.041809762412862,,,,2.820930267716289,0.3759672815626788,3.6629256804224073,,,,,,,,,,
1992-07-01,,,,0.7197109318346525,0.3641510049375612,1.6931202374733232,2.815399370641133,1.4801806938177102,3.9649269625730312,,,,2.8439658688334664,0.37620940958114635,3.691139869051885,,,,,,,,,,
1992-08-01,,,,0.6809225856843393,0.39842257398868003,1.650213089675209,2.713428516335375,1.4656037533886332,3.9404922219450054,,,,2.8671094251306717,0.37622861409072483,3.718984739646603,,,,,,,,,,
1992-09-01,,,,0.643418400281176,0.4268021769813651,1.618858122596464,2.6152480466021677,1.4597726884627646,3.980500298538236,,,,2.8903583433664792,0.37603722873843076,3.7464457588480564,,,,,,,,,,
1992-10-01,,,,0.602326994796487,0.38404909271319054,2.8294914720930606,2.913267014847916,2.294004283525743,8.810557570293145,,,,2.63343694526578,-0.17797430208536777,3.410045546302414,,,,,,,,,,
1992-11-01,,,,0.5782827070445038,0.2551476043587131,3.1581851693561043,2.8294003664143537,2.313905353838142,8.940495537839915,,,,2.642822575706684,-0.21573069221888208,3.5145254641456387,,,,,,,,,,
1992-12-01,,,,0.569060710373703,0.006426239890993702,3.3090616949051515,2.745990619089683,2.3343163155554945,9.074437689165647,,,,2.653374103706076,-0.2547135249411416,3.616847197720923,,,,,,,,,,
1993-01-01,,,,0.5753741540367274,-0.2568483496068472,3.152826291218659,2.6630807047082645,2.3551676418044156,9.21199531983958,,,,2.6650776812975083,-0.2946667496579102,3.71638993697705,42.7144182048209,0.4637622268611768,1.5000000000000002,,,,,,,
1993-02-01,,,,0.5756703756549201,-0.18694348965797045,3.1419936278255154,2.5614928512621304,2.2513831598235376,8.631352155302075,,,,2.6620597905967656,-0.3301289955314027,3.7868245913171226,28.634254592929672,1.2086217320021526,1.4999999999999996,,,,,,,
1993-03-01,,,,0.5766654662072955,-0.11908150003859752,3.147648521222103,2.4653639432886756,2.135980868521873,7.977648616479464,,,,2.6598483403716697,-0.36642351478807156,3.856577416639424,22.532291035776797,-1.699444314041122,1.4999999999999991,,,,,,,
1993-04-01,,,,0.7389101453335968,0.03325543896821325,2.6114142019025968,2.960470263404974,2.1690452446179367,8.27728704347404,,,,2.7959520954420545,1.2701003785397238,3.948203049283737,51.495437009666425,1.221252285964108,1.4999999999999998,,,,,,,
1993-05-01,,,,0.6644416658937573,0.03892117921435245,2.808645164080054,2.8738687971527748,2.1616998701915815,8.20116545208234,,,,2.792105230940116,1.2905977171450045,4.004692764019577,43.09394022192705,-0.042195954741035574,1.5,,,,,,,
1993-06-01,,,,0.5916826940708965,0.0401290931327555,3.0769429537197257,2.789008312429207,2.1487503330588456,8.099801465794904,,,,2.7889421791416873,1.3092288707169562,4.060098653812124,32.74569218086892,-0.09663891538038832,1.5000000000000002,,,,,,,
1993-07-01,,,,0.5213494529956698,0.03401266528525559,3.431654115915266,2.7060526031763974,2.1291929784640677,7.969866894530165,,,,2.7864652687345792,1.3259848095310718,4.114021146567298,9.070538091308215,-1.4808489398579034,1.4999999999999978,,,,,,,
1993-08-01,,,,0.4545693042907126,0.0176390094100416,3.86573425993021,2.6251822482113445,2.1019061781830177,7.80797549827743,,,,2.7846763306439457,1.3408642517553695,4.166070746845403,29.685698210805803,-0.22951915186320873,1.4999999999999998,,,,,,,
1993-09-01,,,,0.39315698042431924,-0.0075526576814738565,4.292064991849358,2.546595924424966,2.0656567635609107,7.610842313459154,,,,2.783576691300108,1.353873690421859,4.215871633268955,60.73056303410222,1.0586045618286788,1.4999999999999996,,,,,,,
1993-10-01,,,,0.6119086968779363,1.9337770363322422,7.184611918399538,2.411862710537001,2.323452764558296,9.020340443111971,,,,2.7592435927084153,1.585854004624915,5.542465909246076,8.09824207829146,-1.725092500131236,1.5000000000000038,,,,,,,
1993-11-01,,,,0.5473143521180016,2.046552818545778,7.7345640884100515,2.29987614006087,2.257995835365063,8.705666473459278,,,,2.7838745674953187,1.6240111333374563,5.72026899369366,24.635545225261428,1.0075639134379586,1.4999999999999993,,,,,,,
1993-12-01,,,,0.48978608555887665,2.06839790554289,8.002460047001941,2.1912277433984517,2.1740412948097005,8.317121685417911,,,,2.8095778632465027,1.6593007028514886,5.891527806023132,33.17436123414417,-0.35755371625333304,1.5,,,,,,,
1994-01-01,,,,0.44209103364926106,1.9179651200695622,7.624158190157246,2.086439077934523,2.0680421215175007,7.845625038886401,,,,2.8363243273989416,1.6917822505298437,6.055558079567433,23.756528892745187,0.9758564053397274,1.5000000000000002,,,,,,,
1994-02-01,,,,0.4392007353433079,1.920611828199567,7.865622197172666,2.0699423491196924,2.103842166644587,7.9651282835517145,,,,2.8322073573155424,1.6984234089782835,6.1055064744223095,25.355093483045838,-0.9498427693510185,1.4999999999999993,,,,,,,
1994-03-01,,,,0.4503723834308821,1.6939436100943894,7.184621419394268,2.054141770067247,2.1379293116779414,8.076824341191026,,,,2.8283145090276376,1.7044595851957547,6.154194161618728,18.67455492185808,1.1610263295895986,1.5000000000000002,,,,,,,
1994-04-01,,,,0.8637226346880624,1.9809931421350908,8.44537772030683,2.4929428130742903,2.5241715199068513,9.883002673200517,,,,2.2953055367217585,0.91727630503114,3.6798884259105034,26.443276348622145,1.7320444531984938,1.5000000000000007,,,,,,,
1994-05-01,,,,0.8530866587759703,1.6252043799213884,7.1982492464825185,2.446192469098084,2.5235490154643543,9.86271988441724,,,,2.30198156200001,0.8947308391669481,3.586702354174195,18.779104890988073,-1.3413584697895742,1.5000000000000002,,,,,,,
1994-06-01,,,,0.8494934990770835,1.254313975879016,5.98332398024108,2.4002306665568973,2.519979553435804,9.828302972315562,,,,2.3090405238399305,0.8719157499899292,3.494187410656152,29.034569938742994,-1.4141441655425488,1.4999999999999996,,,,,,,
1994-07-01,,,,0.853032157922855,0.8981577970842577,4.922860478557444,2.3551035730266103,2.513145898776327,9.778240104049402,,,,2.31647892149842,0.8488658162735987,3.402594423832579,10.642188361109351,-1.7299781397070966,1.5000000000000064,,,,,,,
1994-08-01,,,,0.8636149719698217,0.5836785519343728,4.106571631350487,2.310860090286692,2.5027146747894227,9.710959748616956,,,,2.32429311207139,0.8256155210936225,3.312164252134023,27.142756832205603,-1.7320319995526179,1.4999999999999998,,,,,,,
1994-09-01,,,,0.8809881253762543,0.32980337478835725,3.573241638168132,2.267551940810064,2.4883391912673534,9.624851398465879,,,,2.3324793186570947,0.8021989207930785,3.2231267790177633,25.884339977332807,-0.5571685652675722,1.5000000000000002,,,,,,,
1994-10-01,,,,1.2124143907191038,0.7267795756165458,4.178287436117758,2.2791219544502876,2.6554844166257507,10.57718794952747,,,,2.791902815974989,0.8533380524321299,3.0358050566190147,62.36257972906489,0.5854584873030353,1.5000000000000002,,,,,,,
1994-11-01,,,,1.2193794407229965,0.6249866701155322,3.9503796529916473,2.2390025113238994,2.688049117527623,10.734911818278984,,,,2.781401917353383,0.8382179230228455,3.0162842503454548,12.984069141833555,0.714766014324237,1.4999999999999991,,,,,,,
1994-12-01,,,,1.2298969363205543,0.5323150845496425,3.7316778574800242,2.2002633021842564,2.714999586204737,10.873048034619053,,,,2.771207259653503,0.8231015296405535,2.996489797524518,7.791654890140403,-1.5802113148047174,1.4999999999999962,,,,,,,
1995-01-01,,,,1.2438767685591081,0.4516218046795207,3.528817019154085,2.162978488781019,2.735680100446597,10.987510238733487,,,,2.7613222347539765,0.8080032754976006,2.9764219180121043,48.42211954947216,-0.28908380819356494,1.5,,,,,,,
1995-02-01,,,,1.2247978918473719,0.37401125837783455,3.4769404738292056,2.1319969588992937,2.7405624623842058,11.013546536703533,,,,2.7522635447986596,0.8054238680835788,2.9886930947266777,39.50265477058522,0.6579793033438488,1.5000000000000002,,,,,,,
1995-03-01,,,,1.2072531995668112,0.2933880290222472,3.415716445734008,2.101188088398466,2.7446926701616183,11.036703445804733,,,,2.7433491046637637,0.8028687962862445,3.001106580997975,26.237641161026335,-0.08876014215178565,1.5,,,,,,,
1995-04-01,,,,1.1124035593843105,1.3401805453855606,4.6670364442429,1.898955664789115,1.915571155578547,6.891016050500108,,,,3.008397361740422,0.9077028356186903,2.75575514278595,8.057814205879595,1.618351718498978,1.499999999999998,,,,,,,
1995-05-01,,,,1.0832876649824639,1.2946629410981618,4.43026078890309,1.8591045023752057,1.9328075128569144,6.990780078021453,,,,3.0127631414249705,0.9035429108860236,2.7448363617280305,34.21749292159275,-0.0777191989899016,1.5,,,,,,,
1995-06-01,,,,1.0554933343850774,1.2460928899971968,4.172676878368334,1.8194832420992595,1.9500841954182282,7.092723240433348,,,,3.0173609391888254,0.8990507037754357,2.734074849047852,28.747123014304204,-0.9837739210031267,1.4999999999999993,,,,,,,
1995-07-01,,,,1.0291276502044793,1.1953775498838202,3.8973570855967026,1.7801072353708016,1.9673411993040812,7.196630638720791,,,,3.022189696092484,0.8942351961163761,2.7234682152242993,20.266041808807937,-1.717575107103346,1.5,,,,,,,
1995-08-01,,,,1.0043031362867245,1.1437502833512214,3.609201115888692,1.7409931229531332,1.9845076476020027,7.302221842554184,,,,3.0272483069289473,0.8891056455632155,2.713013975827544,27.618380350168394,-0.5623218089717101,1.5000000000000002,,,,,,,
1995-09-01,,,,0.9811367826919974,1.0927942659644143,3.3152246480260295,1.7021589592432034,2.001500203948317,7.409138476744513,,,,3.03253562143172,0.8836715618789812,2.7027095659236884,28.124879575836044,0.9102295976925586,1.5000000000000002,,,,,,,
1995-10-01,,,,0.9597848946480432,1.6235797464158293,4.655959206987652,1.7804953958570833,2.0494655106678823,7.703882043916208,,,,2.90144675882608,1.022903892529322,3.051738340493694,55.1007555558082,0.1405810966630346,1.4999999999999998,,,,,,,
1995-11-01,,,,0.9307162922921816,1.5906369069704762,4.506666792022047,1.7206419161364686,2.0854082982973607,7.905727642277458,,,,2.8978144927680085,1.0309114875269991,3.071045861637879,27.800413862022754,0.9072784828598348,1.4999999999999993,,,,,,,
1995-12-01,,,,0.9030095557703656,1.546260191923583,4.334055457391594,1.6616488586454898,2.1204433982560715,8.110255203225487,,,,2.8946279757876456,1.0382535416270644,3.088797543804073,43.46881414422383,1.6264132082823397,1.5000000000000007,,,,,,,
1996-01-01,,,,0.8767937997146298,1.4888764800205292,4.139327862495596,1.6036111848838286,2.1539754875042423,8.314538458905535,,,,2.8918886813725884,1.0449026967592832,3.1049494684747185,15.021448588461617,-1.7273817092282806,1.500000000000002,,,,,,,
1996-02-01,,,,0.8573114777228051,1.4527144711847682,4.074534831207709,1.5513425262909475,2.1367520977055423,8.244640180680491,,,,2.8943209788516446,1.0483410851896298,3.1175534400614575,50.8765477972551,-1.2764034475565857,1.5,,,,,,,
1996-03-01,,,,0.8383241572203738,1.4122954572928017,4.000853873824773,1.499390867521406,2.1164100814768294,8.163916216132368,,,,2.8968527530894566,1.0516178510069891,3.1298247551856275,32.207437238928,0.9532785439846966,1.4999999999999998,,,,,,,
1996-04-01,,,,1.1445437219641887,2.1151751215400005,8.624482100009647,1.5908991690175576,1.8753872648029308,6.773182681910064,,,,2.9573159295314513,0.4830023082843633,2.0416586105877186,12.277604508017365,0.44594043603468225,1.4999999999999996,,,,,,,
1996-05-01,,,,1.0779299969105194,2.1363645461574037,8.77812407094522,1.548575226474622,1.8418384140421065,6.621637878755968,,,,2.951203259756444,0.48816529698171174,2.0395743637219,37.22953946289251,0.32376375238516353,1.5000000000000002,,,,,,,
1996-06-01,,,,1.01323929635199,2.138076255624575,8.905620277066685,1.5065711560244,1.8054279990242477,6.4593312418714515,,,,2.9452916114974914,0.4932408873185007,2.0377260790775478,41.291842903061486,-1.232420457164848,1.5000000000000002,,,,,,,
1996-07-01,,,,0.9508641920825125,2.111283804257053,8.989929324224331,1.4649144733813189,1.7659201192189236,6.285550151945852,,,,2.9395821975481082,0.4982260157293839,2.036112571326485,40.054773311703556,-1.3178424457164604,1.4999999999999993,,,,,,,
1996-08-01,,,,0.8912909730150262,2.0441825716704862,9.008558401696462,1.4236356733810223,1.723068202799951,6.099584620297465,,,,2.934076198490742,0.5031176757808561,2.034732199964621,3.943807429729918,-0.8066535844195818,1.5,,,,,,,
1996-09-01,,,,0.8351194717236001,1.9222226246246645,8.934013852597761,1.3827685984168154,1.676618315886058,5.900748146831738,,,,2.9287747615652955,0.5079129243993153,2.0335828657846835,11.778364780380256,1.7297875217071461,1.5000000000000016,,,,,,,
1996-10-01,,,,1.2571645987051132,1.6828701082746889,7.269643833934264,1.5321503948978035,2.427584202400074,9.7896071164196,,,,2.448935418679883,0.5386466161066765,2.689937798929544,11.48332098134081,0.3655284457875421,1.4999999999999998,,,,,,,
1996-11-01,,,,1.2154608602559969,1.5390586093382534,6.830618222970533,1.484896245594437,2.42012080961668,9.776987995354915,,,,2.4395782376725226,0.5532777575383527,2.7608207547625483,39.95977552399481,-1.0845869723800063,1.4999999999999993,,,,,,,
1996-12-01,,,,1.1759602261197932,1.3818439702684693,6.38365594698006,1.4386742071400211,2.4049907968642787,9.736873178477058,,,,2.4308128314582262,0.5679376192655938,2.8328910289091644,30.835034338023906,1.6750860573461073,1.5000000000000004,,,,,,,
1997-01-01,,,,1.1388919527513526,1.212510020324311,5.943868014243326,1.3935869814669037,2.3808533391136852,9.664049611299715,,,,2.422645623370158,0.582570720100668,2.90580592481036,40.27478058643116,0.6393213110118513,4.008310031241722,,,,,,,
1997-02-01,,,,1.0927261424690835,1.2867091768079197,6.072521311726417,1.357373160696073,2.3536563224329328,9.541578208260768,,,,2.421257726385246,0.5945980529840307,2.9206384517235997,52.706623731414574,1.7342696458381879,6.284080107226602,,,,,,,
1997-03-01,,,,1.04735989014066,1.3631017561275893,6.208488884640282,1.321315232856863,2.324213705139222,9.409146451579284,,,,2.4199632382084637,0.6067261398091142,2.9355415276070524,49.20584086267552,1.5671856753071056,5.137675461730938,,,,,,,
1997-04-01,,,,1.2587300952064693,1.5014762398682358,6.251139155278427,1.4321590602802279,2.8835898757304164,11.991583962669893,,,,2.623293211855588,0.12824623978324132,1.5646230944978043,37.379602737119406,0.2044656791843657,2.585236072338797,,,,,,,
1997-05-01,,,,1.2114697919336936,1.5797485770403987,6.539964572792833,1.4078805047575025,2.905920996309916,12.08986975023782,,,,2.6159379578893764,0.13263187613133834,1.569444726502075,24.524046651728472,1.0535213986418028,2.4800230664889056,,,,,,,
1997-06-01,,,,1.165389667759297,1.6609109808096503,6.847217544656498,1.383727315839618,2.928106621485044,12.187755182593031,,,,2.6086541715149103,0.13700962486280618,1.5741843756312155,24.799621657888174,1.7147880479435318,5.847964551169184,,,,,,,
1997-07-01,,,,1.1206353177707982,1.7438426030136207,7.1701088549710175,1.3597061744053995,2.9500666719449633,12.284893230638998,,,,2.601442453039219,0.14137651030102472,1.5788393537433136,10.106339473301654,-0.8479769505404918,3.611957939643724,,,,,,,
1997-08-01,,,,1.0773719737923708,1.826876077218636,7.503799862547764,1.3358242040113661,2.9717099356998085,12.380887401139928,,,,2.594303403471564,0.14572947807224276,1.5834070795311392,36.274662806554865,-0.07320055104897724,0.6926394980286412,,,,,,,
1997-09-01,,,,1.0357864843461502,1.9076482860897055,7.840734460561476,1.3120890040389839,2.9929327651766187,12.475286090379596,,,,2.5872376243651147,0.15006539552953113,1.5878850871899033,20.57333338862375,0.9931657670779329,1.3190775862111639,0.04845111467145101,0.944194536475565,3.5914432097935665,,,,
1997-10-01,,,,1.1445709626842964,1.7284364024656702,7.339308376031662,0.9525034303068671,2.6313309176067916,11.120647125892194,,,,3.2564454228189965,-0.3479760206959213,2.6042481991068778,22.432196824917085,1.0606324873822157,2.5141667777608028,0.04833185208638867,0.9033660851829047,3.431349743876401,,,,
1997-11-01,,,,1.0883791889405314,1.7423475164245432,7.451457120905546,0.9228655480421472,2.577012297966309,10.93253378100161,,,,3.27340628109155,-0.35224983885841415,2.6498399546312235,20.256715392492183,0.5664238819837827,3.317464096156519,0.04692269616216948,0.853810880721795,3.259758790322005,,,,
1997-12-01,,,,1.033272802311308,1.7536769196501936,7.544725132359259,0.8939284351130212,2.5118706804578856,10.701387270617165,,,,3.2907606977913306,-0.35671720025588377,2.694886794036064,23.838282221450726,0.41774417727395974,1.494622794092188,0.0476874225899285,0.9995255573100269,3.994931591729247,,,,
1998-01-01,,,,0.9794350227821651,1.7606213979803524,7.607850583863885,0.8657623616026493,2.434843589292549,10.422181209495236,,,,3.3085024798108025,-0.3613708612902657,2.7393285486528742,30.416715385803002,1.0377815955225342,3.735779963988282,0.048406950429811954,0.903212478502544,3.7040124551140514,,,,
1998-02-01,,,,0.9577816396275789,1.8935708422188016,8.089964761737358,0.8330499844157272,2.440146341165633,10.431215174174213,,,,3.3049119566615492,-0.35940456358585127,2.775853687690566,24.503834926247702,0.14634610177913587,0.6773500544022353,0.0483074768396096,0.9245794132449267,3.7297377027144734,,,,
1998-03-01,,,,0.9375086137779736,2.0264822029091656,8.577263115192109,0.8006242527297059,2.442821892723207,10.42574655889165,,,,3.3015005966996767,-0.357475223615294,2.8126536626435725,29.389114888458117,0.636898168168114,3.9670682089301588,0.06887662896101976,1.294986079692862,4.471297895463869,,,,
1998-04-01,,,,1.4989338447042864,2.797163260875439,11.591645877900877,0.8964728123439978,2.6598103483933033,10.960060602030396,,,,3.059503113012021,0.270480835139685,1.6654327651237841,30.610039534049264,0.3424761155332537,0.49401430312958583,0.06768887555626138,1.2219937321177978,4.163244765714122,,,,
1998-05-01,,,,1.4620104623929913,2.815622958982399,11.676097265265344,0.8615679331852095,2.6234100632517277,10.786809260581904,,,,3.0555879553557825,0.2869860118975661,1.67088362103431,25.052422785531217,1.1224754190102746,3.2056911093662306,0.06819531142942405,1.304250245570534,4.442882642531446,,,,
1998-06-01,,,,1.425356655743855,2.8333935930559715,11.755869289149784,0.8269470650424527,2.581154666128127,10.586482470756298,,,,3.051842481523914,0.3034667532767404,1.676933421017152,16.32707084846242,0.47050322294089036,2.0113599743054147,0.06826465706262115,1.2620340247212358,4.225253193207669,,,,
1998-07-01,,,,1.388993766213579,2.850239041023795,11.829652730096312,0.7926474234739149,2.5320779956194097,10.354868203838901,,,,3.048267316999342,0.31991455917914735,1.6835883561329321,27.538799484653467,0.6686387078068851,3.174245576033612,0.06918894147111936,1.2293626421030728,3.9875062650985384,,,,
1998-08-01,,,,1.3529452508018203,2.8658784553388807,11.895916886511253,0.7587125754629095,2.475058607544715,10.087185130033475,,,,3.0448630616946173,0.33632087340584793,1.6908539097048878,40.40365318305064,-0.34160014148065154,2.582167915988234,0.06754098949507972,1.207389249672731,3.847445813496913,,,,
1998-09-01,,,,1.3172369199708756,2.879978786590846,11.95287968815043,0.7251937334667908,2.408805531612971,9.778087171548833,,,,3.0416302894651572,0.3526770952411873,1.6987348344718014,52.194114641189095,1.3951360529020371,5.4117277018706265,0.06976751443043616,1.2150701188165953,3.8709982336736988,,,,
1998-10-01,,,,1.4081223398643776,2.4348961247388847,9.855834036567183,0.8348357483036455,1.4256786815481113,5.689101749089879,,,,2.989480421670497,0.14643697549899495,1.6457026005494955,39.471953617962896,0.6800111453011239,1.4068241385380338,0.06903668189944463,1.1826529301341235,3.7779092838868413,,,,
1998-11-01,,,,1.3697916456633223,2.461027013066625,9.976296164641397,0.8009143219779774,1.3462574763867035,5.442677431147397,,,,2.9915143630181404,0.15273125310589575,1.6454385096953006,26.72372614093887,-0.13070558841788055,1.2812340569721428,0.06828244710557248,1.321270772260643,4.25884645483137,,,,
1998-12-01,,,,1.3326062828652498,2.482539691973562,10.067986937499459,0.7675110302680662,1.2577136811999023,5.173644251869603,,,,2.9937044997596938,0.1590487517556877,1.6453671505222203,26.22655268952414,-0.2915353530205305,1.252818034440574,0.07039905083089132,1.3657079992809527,4.269887017256417,,,,
1999-01-01,,,,1.2966647916226646,2.498190451402329,10.123997123831266,0.7346965482066886,1.1591430559254092,4.881241439388848,,,,2.9960504893549516,0.1653871828716912,1.6454898405309826,36.275581709244406,0.8159860288899997,3.812881880146336,0.07051561239402841,1.3899462571754688,4.524609150666333,,,,36.124485
1999-02-01,,,,1.2772982727662994,2.5410870540438415,10.3163128891423,0.712510488328498,1.1288754733512738,4.78409221824342,,,,3.0071832034107535,0.16463286636043561,1.647695961871224,31.90154940346011,0.672328032945741,2.5245727100300828,0.0700828288261903,1.2821547802397104,4.0612665947545885,,,,36.063985
1999-03-01,,,,1.2582521794026196,2.5831725586156087,10.506686992508467,0.6904663018367523,1.0958170440303043,4.6810172565808195,,,,3.0184106112692484,0.16387213029870143,1.6500975002286709,29.637027337178157,0.49754902123583644,1.3286493661683485,0.07024473499610492,1.3411791983823227,4.253108293414095,,,,28.619191304347822
1999-04-01,,,,1.3865661210309015,2.1897958807894202,8.788416118623449,0.6184904563241,0.03605784636110455,2.190432501645758,,,,3.247766741552316,-0.05924038249775263,1.6363922240222115,23.950611735564422,0.4386350073566919,0.6570973772177671,0.06986276223703915,1.305349339263722,4.13262627336662,,,,25.11225
1999-05-01,,,,1.3566238546403548,2.227131960653136,8.937073794670319,0.608417783199766,0.06119408251274303,2.2504883545086787,,,,3.251243244396764,-0.05945058410513589,1.641495781055596,34.46164671084326,-0.1380636113360037,2.1175922642909697,0.07087376913743003,1.3843657343269562,4.465258979076918,,,,26.70734736842105
1999-06-01,,,,1.327141949266432,2.262698679952065,9.083651309334213,0.5990245951998078,0.09313796576120707,2.3225916484330345,,,,3.2547914545455217,-0.059531009299587094,1.6469674786793904,40.94592215030648,-0.24333901685931628,1.1988447907140432,0.07136538945246558,1.526408060759635,5.1332047577170545,,,,22.86401818181818
