date,P_t_bn,MS_actual,MS_fitted,MS_tilde,MS_tilde_nopurch,purchase_effect,fundamental_component,purchase_component,sentiment_component,non_fundamental_component,alpha.(Intercept),beta_gdp_growth_stdev,beta_inflation_stdev,beta_debt_gdp_stdev,beta_current_account_stdev,beta_policy_uncertainty_stdev,beta_bank_nexus_stdev,beta_bid_ask_stdev,gamma.vstoxx,delta.P_t_bn,lambda_gdp_growth_stdev,lambda_inflation_stdev,lambda_debt_gdp_stdev,lambda_current_account_stdev,lambda_policy_uncertainty_stdev,lambda_bank_nexus_stdev,lambda_bid_ask_stdev
2007-01-01,0,0.09048062243598765,0.5630397186033078,0.19166220621466845,0.19166220621466845,-0,0.19166220621466845,-0,0.37137751238863936,0.37137751238863936,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2007-02-01,0,0.09459966981810636,0.5548325222775549,0.1834158583215979,0.1834158583215979,-0,0.1834158583215979,-0,0.37141666395595696,0.37141666395595696,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2007-03-01,0,0.1361457554538855,0.7982849284526161,0.3269438344195468,0.3269438344195468,-0,0.3269438344195468,-0,0.47134109403306934,0.47134109403306934,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2007-04-01,0,0.10925795550156094,0.32855228133122194,-0.2261128701214572,-0.2261128701214572,-0,-0.2261128701214572,-0,0.5546651514526791,0.5546651514526791,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2007-05-01,0,0.08736046823694499,0.4557684325205089,-0.12781839335209977,-0.12781839335209977,-0,-0.12781839335209977,-0,0.5835868258726087,0.5835868258726087,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2007-06-01,0,0.07623894349657374,0.4824185617515802,-0.06832787078803904,-0.06832787078803904,-0,-0.06832787078803904,-0,0.5507464325396192,0.5507464325396192,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2007-07-01,0,0.08381470362150438,0.29392440214889204,-0.21962870165439252,-0.21962870165439252,-0,-0.21962870165439252,-0,0.5135531038032846,0.5135531038032846,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2007-08-01,0,0.1002895822562016,0.3127142513239515,-0.28110040422281735,-0.28110040422281735,-0,-0.28110040422281735,-0,0.5938146555467688,0.5938146555467688,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2007-09-01,0,0.10790071612651622,0.37717697180200743,-0.1750234433621154,-0.1750234433621154,-0,-0.1750234433621154,-0,0.5522004151641229,0.5522004151641229,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2007-10-01,0,0.09032968863064209,0.369987860856539,-0.14012162849364973,-0.14012162849364973,-0,-0.14012162849364973,-0,0.5101094893501887,0.5101094893501887,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2007-11-01,0,0.11012694143246668,0.6281089584082027,0.07030489802284379,0.07030489802284379,-0,0.07030489802284379,-0,0.5578040603853589,0.5578040603853589,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2007-12-01,0,0.09488619509865603,0.44911870566379936,-0.07261222302954007,-0.07261222302954007,-0,-0.07261222302954007,-0,0.5217309286933394,0.5217309286933394,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2008-01-01,0,0.1156614901667581,0.5708798691066641,0.05069239406438797,0.05069239406438797,-0,0.05069239406438797,-0,0.5201874750422761,0.5201874750422761,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2008-02-01,0,0.15105709546914894,0.6636945697005031,0.10161194711641564,0.10161194711641564,-0,0.10161194711641564,-0,0.5620826225840875,0.5620826225840875,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2008-03-01,0,0.22339275239991307,0.6902981004884869,0.2216321274323878,0.2216321274323878,-0,0.2216321274323878,-0,0.46866597305609914,0.46866597305609914,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2008-04-01,0,0.18269687829912823,0.29787397209121175,-0.25999227681553094,-0.25999227681553094,-0,-0.25999227681553094,-0,0.5578662489067427,0.5578662489067427,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2008-05-01,0,0.16609268612820016,0.11019013210198744,-0.3384415717322895,-0.3384415717322895,-0,-0.3384415717322895,-0,0.448631703834277,0.448631703834277,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2008-06-01,0,0.17983239509054738,0.1843504038346414,-0.3685692776247853,-0.3685692776247853,-0,-0.3685692776247853,-0,0.5529196814594267,0.5529196814594267,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2008-07-01,0,0.1858038494388267,0.4257866231443214,-0.15757897814050548,-0.15757897814050548,-0,-0.15757897814050548,-0,0.583365601284827,0.583365601284827,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2008-08-01,0,0.18872326178365828,0.3683173951531271,-0.1750083227062822,-0.1750083227062822,-0,-0.1750083227062822,-0,0.5433257178594093,0.5433257178594093,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2008-09-01,0,0.2153293144043145,0.5550619557263905,-0.043254900652673456,-0.043254900652673456,-0,-0.043254900652673456,-0,0.598316856379064,0.598316856379064,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2008-10-01,0,0.28544712779211306,1.2387397770140947,0.003458821377851251,0.003458821377851251,-0,0.003458821377851251,-0,1.2352809556362434,1.2352809556362434,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2008-11-01,0,0.41613543323372254,1.0445610614633283,-0.09107055997788827,-0.09107055997788827,-0,-0.09107055997788827,-0,1.1356316214412165,1.1356316214412165,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2008-12-01,0,0.5716156370571313,0.4108493061155517,0.045608109250274254,0.045608109250274254,-0,0.045608109250274254,-0,0.36524119686527745,0.36524119686527745,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2009-01-01,0,0.7206804949219525,0.29028905953308914,-0.068544930831,-0.068544930831,-0,-0.068544930831,-0,0.35883399036408914,0.35883399036408914,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2009-02-01,0,0.7782994397431677,-0.39246052632624284,-0.26326803110083397,-0.26326803110083397,-0,-0.26326803110083397,-0,-0.12919249522540888,-0.12919249522540888,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2009-03-01,0,0.8658864239719596,-0.9138817402702102,-0.4795711187007017,-0.4795711187007017,-0,-0.4795711187007017,-0,-0.4343106215695085,-0.4343106215695085,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2009-04-01,0,0.7063815278587061,1.4663789511432412,1.8637586345859738,1.8637586345859738,-0,1.8637586345859738,-0,-0.39737968344273256,-0.39737968344273256,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2009-05-01,0,0.5790341486041483,1.3957508809229633,1.5070993814919684,1.5070993814919684,-0,1.5070993814919684,-0,-0.11134850056900514,-0.11134850056900514,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2009-06-01,0,0.655087114097255,1.4236644362809914,1.39059872458794,1.39059872458794,-0,1.39059872458794,-0,0.03306571169305128,0.03306571169305128,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2009-07-01,0,0.5922112518670946,1.6342367275940042,1.425644667880066,1.425644667880066,-0,1.425644667880066,-0,0.20859205971393813,0.20859205971393813,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2009-08-01,0,0.46215802288983526,1.622631879530654,1.3660224301791004,1.3660224301791004,-0,1.3660224301791004,-0,0.2566094493515536,0.2566094493515536,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2009-09-01,0,0.4731909385320682,1.8360121298948318,1.54626091016375,1.54626091016375,-0,1.54626091016375,-0,0.28975121973108187,0.28975121973108187,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2009-10-01,0,0.46683433991487944,1.3574409539170238,0.9395226350379331,0.9395226350379331,-0,0.9395226350379331,-0,0.4179183188790907,0.4179183188790907,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2009-11-01,0,0.5285178229579913,1.2000391193294462,0.8373031268205939,0.8373031268205939,-0,0.8373031268205939,-0,0.36273599250885225,0.36273599250885225,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2009-12-01,0,0.7016330452875071,1.5070856441365017,1.0618686963972586,1.0618686963972586,-0,1.0618686963972586,-0,0.44521694773924314,0.44521694773924314,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2010-01-01,0,0.795544854425584,1.7103702716666729,1.2305969073577545,1.2305969073577545,-0,1.2305969073577545,-0,0.47977336430891837,0.47977336430891837,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2010-02-01,0,0.9407100504608188,1.0089561870029582,0.7010144419877311,0.7010144419877311,-0,0.7010144419877311,-0,0.3079417450152271,0.3079417450152271,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2010-03-01,0,0.9215655213416976,1.001198944559711,0.3736675996698984,0.3736675996698984,-0,0.3736675996698984,-0,0.6275313448898125,0.6275313448898125,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
2010-04-01,0,1.372325820458686,1.0749586955744699,0.5248133816076548,0.5248133816076548,-0,0.5248133816076548,-0,0.5501453139668151,0.5501453139668151,4.313813262278821,1.515660307716073,0.17708010474407482,0.0599755645125125,-0.8099762039978827,-0.0014761195199183585,-121.38070809449407,249.11524130734784,0.02390980292664301,-0.00713851854602011,0.0381481294898118,0.14096177944673377,0.012511992150896697,0.03080443325889387,-4.501542301009363e-4,-3.031349837887121,-7.63399912424101
