date,MS_tilde_hi,fragmentation
2022-05-01,1.3857424851273872,0
2022-06-01,1.2620347341329499,0
2022-07-01,1.239907375749343,0
2022-08-01,1.11597316685607,0
2022-09-01,1.088726055079529,0
2022-10-01,2.1670271179018914,0
2022-11-01,1.1654693391878876,0
2022-12-01,1.0163871640328974,0
2023-01-01,1.0729289733690508,0
2023-02-01,1.0487127582062863,0
2023-03-01,0.9293353690126503,0
2023-04-01,0.9274388760708702,0
2023-05-01,0.8840846686288661,0
2023-06-01,0.7865906578964437,0
2023-07-01,0.7613186963224913,0
2023-08-01,0.7485442983379709,0
2023-09-01,0.7709631467045603,0
2023-10-01,0.6905553990286812,0
2023-11-01,0.6824584258417907,0
2023-12-01,0.7016921368267787,0
2024-01-01,0.6957748296116966,0
2024-02-01,0.6434531835055802,0
2024-03-01,0.6106301500937786,0
2024-04-01,0.6001200190144862,0
2024-05-01,0.5547572101031341,0
2024-06-01,0.4709553403597393,0
2024-07-01,0.4021213745821466,0
2024-08-01,0.3467383851568041,0.044706825040027875
2024-09-01,0.3314339930619059,0.04041697226335039
2024-10-01,0.2787510642488376,0.058361356044432766
2024-11-01,0.28225187989775274,0.05754500109407046
2024-12-01,0.26197953442902117,0.06389754846186502
2025-01-01,0.24585400745641953,0.08436851979657353
2025-02-01,0.186522067199596,0.13966417545862383
2025-03-01,0.15677540315527194,0.1693290569012676
2025-04-01,0.20248284467832406,0.13243197133803664
2025-05-01,0.15596449962795578,0.13557039778176755
2025-06-01,0.1698552398763388,0.10430053478816756
2025-07-01,0.1746625603731619,0.08550528616720116
2025-08-01,0.17940711488976774,0.07442979462427823
2025-09-01,0.22169791306478362,0.04867953309814074
