date,MS_actual,MS_fitted,MS_tilde,MS_tilde_se,MS_tilde_lo,MS_tilde_hi,non_fundamental_component,alpha.(Intercept),beta_gdp_growth_stdev,beta_inflation_stdev,beta_debt_gdp_stdev,beta_current_account_stdev,beta_policy_uncertainty_stdev,beta_bank_nexus_stdev,beta_bid_ask_stdev,gamma.vstoxx,lambda_gdp_growth_stdev,lambda_inflation_stdev,lambda_debt_gdp_stdev,lambda_current_account_stdev,lambda_policy_uncertainty_stdev,lambda_bank_nexus_stdev,lambda_bid_ask_stdev
2006-07-01,0.11966840172142476,0.5722341341209696,0.21899088773869213,0.3201116918480724,-0.4212324959574527,0.859214271434837,0.35324324638227744,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2006-08-01,0.11323346667389496,0.29939951481933247,-0.09593067771039188,0.31845998733393,-0.7328506523782519,0.5409892969574681,0.39533019252972434,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2006-09-01,0.11901411127436422,0.015870363331624046,-0.2756547319112146,0.30156293351384034,-0.8787805989388953,0.3274711351164661,0.29152509524283865,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2006-10-01,0.10823813370131864,-0.08618614437456495,-0.2257629074133991,0.3057035246121359,-0.8371699566376709,0.3856441418108727,0.13957676303883415,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2006-11-01,0.11613871244745624,0.13068681376809943,-0.02242564728675145,0.3012407975044069,-0.6249072422955653,0.5800559477220624,0.15311246105485088,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2006-12-01,0.11884505966782176,0.43153385483767953,0.2390246923918813,0.30250408928274936,-0.3659834861736174,0.84403287095738,0.19250916244579824,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2007-01-01,0.09048062243598765,0.6358977302065786,0.4315855480735653,0.2929238681336271,-0.15426218819368887,1.0174332843408194,0.20431218213301328,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2007-02-01,0.09459966981810636,0.6421531307518844,0.4276664936782302,0.28921651068109694,-0.1507665276839637,1.006099515040424,0.21448663707365423,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2007-03-01,0.1361457554538855,0.8294465762074547,0.5766776517548351,0.28412198561536356,0.008433680524107978,1.1449216229855623,0.25276892445261956,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2007-04-01,0.10925795550156094,0.36457185661146907,0.003732919820589764,0.28761413995367013,-0.5714953600867505,0.57896119972793,0.3608389367908793,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2007-05-01,0.08736046823694499,0.5017905099467707,0.11260815473383445,0.28963025141809584,-0.46665234810235723,0.6918686575700261,0.3891823552129362,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2007-06-01,0.07623894349657374,0.4936516739444886,0.13937824358566164,0.2870986816553034,-0.43481911972494514,0.7135756068962684,0.35427343035882697,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2007-07-01,0.08381470362150438,0.2739066766898755,-0.01804156369482257,0.2826629026166137,-0.58336736892805,0.5472842415384048,0.2919482403846981,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2007-08-01,0.1002895822562016,0.28599950574977306,-0.0412877361465549,0.2931601920572737,-0.6276081202611024,0.5450326479679926,0.32728724189632796,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2007-09-01,0.10790071612651622,0.42193378630450457,0.1186704464171644,0.3179054534278343,-0.5171404604385041,0.7544813532728329,0.30326333988734017,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2007-10-01,0.09032968863064209,0.35410433837035726,0.08650769129187896,0.3176306992585267,-0.5487537072251745,0.7217690898089324,0.2675966470784783,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2007-11-01,0.11012694143246668,0.5839293654249006,0.2763588391483296,0.3165274379490214,-0.3566960367497132,0.9094137150463724,0.307570526276571,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2007-12-01,0.09488619509865603,0.42554108640722643,0.14018629186801057,0.3116760064063556,-0.48316572094470067,0.7635383046807218,0.28535479453921586,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2008-01-01,0.1156614901667581,0.5617742326755002,0.3004696634940016,0.32189755452347724,-0.34332544555295286,0.9442647725409561,0.2613045691814986,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2008-02-01,0.15105709546914894,0.6141583879114115,0.3151605547388856,0.31788908469225796,-0.3206176146456303,0.9509387241234015,0.29899783317252593,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2008-03-01,0.22339275239991307,0.6632500632887902,0.4620045161501576,0.32517743771128543,-0.18835035927241328,1.1123593915727286,0.20124554713863263,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2008-04-01,0.18269687829912823,0.250414172562563,-0.059074801822199596,0.3275102966667257,-0.714095395155651,0.5959457915112518,0.3094889743847626,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2008-05-01,0.16609268612820016,0.07198647646679014,-0.13059809395823763,0.3308026846599718,-0.7922034632781813,0.531007275361706,0.20258457042502775,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2008-06-01,0.17983239509054738,0.18989283882080618,-0.11492153137423156,0.33413362455366247,-0.7831887804815565,0.5533457177330934,0.30481437019503776,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2008-07-01,0.1858038494388267,0.4161306096949485,0.08669005478142733,0.3355839784064652,-0.5844779020315031,0.7578580115943577,0.32944055491352114,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2008-08-01,0.18872326178365828,0.35220260920781493,0.056389928040470494,0.33594789422244387,-0.6155058604044172,0.7282857164853582,0.29581268116734444,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2008-09-01,0.2153293144043145,0.5886243428268366,0.23563838888218136,0.34911071937805055,-0.46258304987391974,0.9338598276382825,0.35298595394465526,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2008-10-01,0.28544712779211306,1.3973667251974597,0.31729778078146076,0.35890299628930006,-0.40050821179713936,1.0351037733600608,1.080068944415999,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2008-11-01,0.41613543323372254,1.0777586548396025,0.1958932084989744,0.3428440308506085,-0.4897948532022426,0.8815812702001914,0.8818654463406281,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2008-12-01,0.5716156370571313,0.5284084342500494,0.3958656313838045,0.35585282067361007,-0.31584000996341566,1.1075712727310245,0.13254280286624487,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2009-01-01,0.7206804949219525,0.2862306446488314,0.24597122631533885,0.33674490678203306,-0.42751858724872727,0.919461039879405,0.04025941833349256,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2009-02-01,0.7782994397431677,-0.4386783002888529,0.074314118676097607,0.3344289627986096,-0.5945438069211216,0.7431720442733168,-0.5129924189649505,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2009-03-01,0.8658864239719596,-1.1730679806078737,-0.19534388573508998,0.33556336552686267,-0.8664706167888153,0.47578284531863535,-0.9777240948727837,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2009-04-01,0.7063815278587061,1.4585926221385048,2.2640916182136612,0.37279395812992816,1.5185037019538048,3.0096795344735177,-0.8054989960751564,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2009-05-01,0.5790341486041483,1.3883317476145751,1.8824885847250479,0.3534644797318469,1.175559625261354,2.5894175441887417,-0.49415683711047276,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2009-06-01,0.655087114097255,1.4794089355121627,1.7821191548494482,0.3387364911332171,1.104646172583014,2.4595921371158824,-0.3027102193372855,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2009-07-01,0.5922112518670946,1.6747460704344133,1.777961152104444,0.3173140810483758,1.1433329900076925,2.4125893142011954,-0.1032150816700308,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2009-08-01,0.46215802288983526,1.6706415500233294,1.7146621364904422,0.30425903983085306,1.106144056828736,2.3231802161521484,-0.04402058646711282,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2009-09-01,0.4731909385320682,1.931258181006808,1.9212278091002766,0.3040946354843524,1.313038538131572,2.5294170800689812,0.010030371906531332,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2009-10-01,0.46683433991487944,1.402359468570363,1.261205737912384,0.2751580585273486,0.7108896208576868,1.811521854967081,0.1411537306579791,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2009-11-01,0.5285178229579913,1.2601155474543204,1.177865682639915,0.2787971436816302,0.6202713952766545,1.7354599700031754,0.08224986481440544,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2009-12-01,0.7016330452875071,1.563584020053302,1.384385026938916,0.2761432494137016,0.8320985281115127,1.9366715257663192,0.17919899311438603,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2010-01-01,0.795544854425584,1.768969820401934,1.5489048489932578,0.28031984481384564,0.9882651593655665,2.1095445386209493,0.2200649714086762,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2010-02-01,0.9407100504608188,1.025857011688141,1.01481327341879,0.2669697620774401,0.4808737492639098,1.5487527975736701,0.0110437382693509,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2010-03-01,0.9215655213416976,1.063605846783249,0.6640695581544094,0.25673856120785743,0.15059243573869452,1.1775466805701242,0.3995362886288396,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2010-04-01,1.372325820458686,1.1627606143050695,0.8675847698537122,0.24806603555605689,0.3714526987415985,1.363716840965826,0.29517584445135725,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2010-05-01,1.5362423957198683,0.8867570738421227,1.2522972360734306,0.2642594825464224,0.7237782709805858,1.7808162011662754,-0.3655401622313079,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2010-06-01,1.8926230629951155,2.4089662593171024,2.5713920272485535,0.30333864776013997,1.9647147317282736,3.1780693227688337,-0.16242576793145114,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2010-07-01,2.25107315865696,2.420803674398099,2.5035737865993934,0.3152721389103835,1.8730295087786264,3.1341180644201607,-0.08277011220129449,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2010-08-01,2.468057402231167,2.5738838212561723,2.6308791518272248,0.3230272482482812,1.9848246553306623,3.276933648323787,-0.05699533057105244,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
2010-09-01,2.7061410535856094,2.986254602121496,2.8388737544183855,0.34427263911314016,2.1503284761921053,3.5274190326446657,0.14738084770311044,5.368831152205197,1.5689684019230759,0.27483312829270984,0.03311951997331578,-0.8419480453909761,3.787020137122103e-4,-127.21221824105507,250.68211849777737,0.01307601924135767,0.044730010570122616,0.14630925980594772,0.013649631276716446,0.0315389509314287,-4.190920716902836e-4,-4.859870466631061,-8.06875279997669
