date,MS_tilde_hi,fragmentation
2018-08-01,1.570926633076026,0
2018-09-01,1.7685148973725915,0
2018-10-01,1.9189615499709376,0
2018-11-01,1.5098900877741173,0
2018-12-01,1.5204750673716962,0
2019-01-01,1.3169306998684829,0
2019-02-01,1.1778087762821143,0
2019-03-01,1.172809764979805,0
2019-04-01,1.1323646376139873,0
2019-05-01,1.058756426842881,0.057397538292882855
2019-06-01,0.960237883076317,0.022165347390276202
2019-07-01,0.9713061956523514,0
2019-08-01,1.0248861227764308,0
2019-09-01,1.236082416156448,0
2019-10-01,1.094829784208166,0
2019-11-01,1.0427149898490669,0
2019-12-01,1.0517771751363933,0
2020-01-01,1.078993593571783,0
2020-02-01,0.8120701246634291,0
2020-03-01,1.1825348535289268,0
2020-04-01,3.5181607119890215,0
2020-05-01,2.457489747625167,0
2020-06-01,2.482551981144828,0
2020-07-01,2.2436168207889327,0
2020-08-01,2.2118148520230423,0
2020-09-01,0.5197452409841234,0.02894568762105798
2020-10-01,0.31653674463845,0.19164099081589253
2020-11-01,0.5108581302034061,0
2020-12-01,0.9879166637046174,0
2021-01-01,1.2727997036468908,0
2021-02-01,1.2547024368740953,0
2021-03-01,1.5292583884788127,0
2021-04-01,1.2119548011224839,0
2021-05-01,0.6487624696350944,0
2021-06-01,0.8144200205288896,0
2021-07-01,0.6774648671955084,0
2021-08-01,0.6948685100519278,0
2021-09-01,0.9100486435713697,0
2021-10-01,0.8374995805032649,0
2021-11-01,0.89539711336805206,0
2021-12-01,1.0752519158194322,0
2022-01-01,1.3581225670883192,0
2022-02-01,1.1409846202160712,0
2022-03-01,1.1038525309389131,0
2022-04-01,0.8999216342530318,0
2022-05-01,0.9839313725771669,0
2022-06-01,1.0903835089485707,0
2022-07-01,0.8242545363812052,0
2022-08-01,0.9517543054415584,0
2022-09-01,1.1569449763629602,0
2022-10-01,1.5923847468450862,0
2022-11-01,1.4182666536591197,0
2022-12-01,1.3279048239525273,0
2023-01-01,1.0681258922164811,0
2023-02-01,1.395420013863848,0
2023-03-01,1.303246998178947,0
2023-04-01,1.7988981400262778,0
2023-05-01,1.6659718060963469,0
2023-06-01,1.4995189726743094,0
2023-07-01,1.4158603337709592,0
2023-08-01,1.4814287980518386,0
2023-09-01,1.8008622251826036,0
2023-10-01,0.7070656343022659,0
2023-11-01,0.5691959442836634,0
2023-12-01,0.8480452968227497,0
2024-01-01,1.2515477724917958,0
2024-02-01,1.0916427922884975,0
2024-03-01,1.0759120039386705,0
2024-04-01,0.2911061171712891,0.08689904086085432
2024-05-01,-0.15344683513255875,0.5088218970173204
2024-06-01,-0.27217539943013136,0.6676142331922212
2024-07-01,0.03749925324042125,0.33150911021379414
2024-08-01,0.07920816589456425,0.31223704430226773
2024-09-01,0.03450392777471256,0.33734703755054374
2024-10-01,-0.32653498362942257,0.663647403922693
2024-11-01,-0.14672228101225582,0.486519162004079
2024-12-01,-0.23007980253358984,0.5559568854244761
2025-01-01,-0.06957068433033231,0.39979321158332537
2025-02-01,-0.4498589374650632,0.776045180123283
2025-03-01,-0.46085011168660295,0.7869545717431425
2025-04-01,0.4420811882278687,0
2025-05-01,0.18358350575739046,0.10795139165233286
2025-06-01,0.09193500467343518,0.18222076999107117
2025-07-01,0.2584058307190018,0.0017620158213612624
2025-08-01,-0.06794126012449864,0.3217781696385446
2025-09-01,-0.2390861451419385,0.5094635913048629
